User_Id,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Watch_Tier,Age_Group,Last_Login_Year,Last_Login_Month
22923,Katie Garcia,17,Germany,Basic,327.89,Sci-Fi,13-11-2024,Light,Youth,2024,Nov
22924,Michael Brown,70,Australia,Standard,100.61,Documentary,05-08-2024,Light,Senior,2024,Aug
22925,Michael Smith,26,Brazil,Standard,725.94,Sci-Fi,15-04-2024,Heavy,Adult,2024,Apr
22926,James Hernandez,54,UK,Standard,134.19,Action,21-03-2024,Light,Senior,2024,Mar
22927,Jane Hernandez,62,India,Standard,31.51,Action,01-10-2024,Light,Senior,2024,Oct
22928,John Smith,75,USA,Premium,642.8,Sci-Fi,06-10-2024,Heavy,Senior,2024,Oct
22929,Katie Miller,78,Germany,Basic,231.23,Action,01-12-2024,Light,Senior,2024,Dec
22930,James Garcia,56,Canada,Premium,37,Drama,15-05-2024,Light,Senior,2024,May
22931,James Martinez,73,USA,Standard,992.7,Horror,30-03-2024,Heavy,Senior,2024,Mar
22932,David Hernandez,71,Japan,Premium,594.37,Drama,30-06-2024,Heavy,Senior,2024,Jun
22933,Sarah Martinez,33,France,Basic,966.99,Romance,19-06-2024,Heavy,Adult,2024,Jun
22934,Michael Hernandez,65,Canada,Standard,480.86,Horror,20-10-2024,Light,Senior,2024,Oct
22935,Michael Brown,26,Australia,Premium,428.79,Sci-Fi,26-11-2024,Light,Adult,2024,Nov
22936,David Hernandez,48,Canada,Basic,685.59,Drama,12-09-2024,Heavy,Senior,2024,Sep
22937,Emma Smith,66,Brazil,Standard,696.47,Sci-Fi,12-06-2024,Heavy,Senior,2024,Jun
22938,Alex Williams,52,Japan,Standard,83.33,Horror,05-09-2024,Light,Senior,2024,Sep
22939,Michael Brown,46,Japan,Standard,190.48,Drama,13-03-2024,Light,Senior,2024,Mar
22940,John Jones,72,Japan,Premium,45.25,Documentary,27-07-2024,Light,Senior,2024,Jul
22941,James Miller,53,France,Premium,603.54,Sci-Fi,23-09-2024,Heavy,Senior,2024,Sep
22942,James Smith,67,France,Basic,531.64,Comedy,16-06-2024,Heavy,Senior,2024,Jun
22943,Emma Johnson,39,UK,Basic,629.47,Romance,23-10-2024,Heavy,Adult,2024,Oct
22944,Michael Hernandez,76,France,Premium,569.4,Romance,24-11-2024,Heavy,Senior,2024,Nov
22945,John Jones,57,Japan,Standard,645.51,Documentary,24-08-2024,Heavy,Senior,2024,Aug
22946,Sarah Williams,49,France,Basic,236.62,Sci-Fi,19-04-2024,Light,Senior,2024,Apr
22947,Alex Jones,66,Australia,Standard,466.79,Action,17-01-2025,Light,Senior,2025,Jan
22948,Chris Williams,23,Australia,Standard,340.43,Comedy,23-10-2024,Light,Youth,2024,Oct
22949,Jane Smith,50,Japan,Premium,15.55,Comedy,01-06-2024,Light,Senior,2024,Jun
22950,Emma Jones,13,Mexico,Standard,294.9,Documentary,06-04-2024,Light,Youth,2024,Apr
22951,Chris Miller,20,Japan,Premium,348.72,Documentary,07-02-2025,Light,Youth,2025,Feb
22952,Emma Smith,42,Germany,Standard,167,Sci-Fi,08-04-2024,Light,Adult,2024,Apr
22953,Sarah Smith,20,Germany,Basic,17.03,Romance,11-11-2024,Light,Youth,2024,Nov
22954,John Martinez,79,Canada,Basic,233.3,Sci-Fi,13-10-2024,Light,Senior,2024,Oct
22955,David Garcia,16,USA,Standard,556.33,Comedy,03-07-2024,Heavy,Youth,2024,Jul
22956,Chris Smith,29,India,Standard,191.59,Horror,21-12-2024,Light,Adult,2024,Dec
22957,Katie Miller,29,Canada,Basic,340.59,Horror,13-03-2024,Light,Adult,2024,Mar
22958,John Martinez,61,Germany,Standard,183.22,Sci-Fi,23-09-2024,Light,Senior,2024,Sep
22959,David Jones,76,Germany,Basic,954.75,Documentary,02-07-2024,Heavy,Senior,2024,Jul
22960,Katie Hernandez,38,USA,Premium,151.46,Drama,10-03-2024,Light,Adult,2024,Mar
22961,John Miller,75,Mexico,Basic,460.78,Sci-Fi,17-01-2025,Light,Senior,2025,Jan
22962,David Miller,27,India,Standard,547.61,Action,23-06-2024,Heavy,Adult,2024,Jun
22963,Alex Johnson,17,France,Premium,359.39,Comedy,19-05-2024,Light,Youth,2024,May
22964,Katie Miller,63,France,Premium,119.04,Comedy,15-07-2024,Light,Senior,2024,Jul
22965,James Williams,31,India,Standard,766.69,Horror,29-08-2024,Heavy,Adult,2024,Aug
22966,David Jones,62,Brazil,Standard,6.93,Romance,30-04-2024,Light,Senior,2024,Apr
22967,John Davis,38,Germany,Basic,623.28,Horror,06-01-2025,Heavy,Adult,2025,Jan
22968,David Smith,64,Canada,Premium,333.21,Action,02-10-2024,Light,Senior,2024,Oct
22969,David Johnson,26,Japan,Standard,685.82,Documentary,21-01-2025,Heavy,Adult,2025,Jan
22970,James Williams,43,Australia,Premium,687.9,Comedy,30-08-2024,Heavy,Adult,2024,Aug
22971,Alex Johnson,18,India,Premium,68.12,Comedy,04-12-2024,Light,Youth,2024,Dec
22972,Emma Martinez,68,Canada,Premium,60.44,Action,04-06-2024,Light,Senior,2024,Jun
22973,Alex Brown,64,Brazil,Basic,906.65,Horror,29-03-2024,Heavy,Senior,2024,Mar
22974,Alex Jones,50,France,Standard,108,Drama,21-02-2025,Light,Senior,2025,Feb
22975,Emma Miller,24,Germany,Standard,742.21,Sci-Fi,12-11-2024,Heavy,Youth,2024,Nov
22976,Alex Johnson,80,Australia,Standard,452.02,Action,11-02-2025,Light,Senior,2025,Feb
22977,Sarah Johnson,41,Canada,Premium,991.09,Action,15-08-2024,Heavy,Adult,2024,Aug
22978,James Johnson,23,Canada,Standard,492.54,Sci-Fi,07-03-2025,Light,Youth,2025,Mar
22979,Jane Hernandez,52,France,Standard,766.01,Sci-Fi,01-11-2024,Heavy,Senior,2024,Nov
22980,Chris Johnson,60,Germany,Standard,93.48,Action,10-02-2025,Light,Senior,2025,Feb
22981,James Johnson,29,India,Premium,806.42,Horror,26-09-2024,Heavy,Adult,2024,Sep
22982,Jane Garcia,70,USA,Basic,500.99,Drama,20-01-2025,Heavy,Senior,2025,Jan
22983,John Smith,28,Brazil,Premium,446.4,Sci-Fi,13-08-2024,Light,Adult,2024,Aug
22984,John Williams,20,Mexico,Standard,740.01,Horror,19-04-2024,Heavy,Youth,2024,Apr
22985,Alex Miller,38,India,Premium,456.31,Romance,05-09-2024,Light,Adult,2024,Sep
22986,James Hernandez,23,Canada,Basic,353.55,Comedy,28-01-2025,Light,Youth,2025,Jan
22987,David Davis,76,Germany,Premium,144.97,Comedy,02-07-2024,Light,Senior,2024,Jul
22988,Michael Garcia,60,India,Standard,344.29,Horror,17-06-2024,Light,Senior,2024,Jun
22989,David Martinez,78,Australia,Basic,567.38,Sci-Fi,26-09-2024,Heavy,Senior,2024,Sep
22990,Emma Brown,40,USA,Standard,174.75,Drama,13-08-2024,Light,Adult,2024,Aug
22991,Alex Davis,25,France,Premium,574.94,Documentary,07-11-2024,Heavy,Adult,2024,Nov
22992,Sarah Williams,52,USA,Standard,35.85,Horror,22-03-2024,Light,Senior,2024,Mar
22993,Michael Davis,21,Australia,Premium,858.96,Drama,09-12-2024,Heavy,Youth,2024,Dec
22994,Chris Brown,30,India,Premium,746.31,Action,05-10-2024,Heavy,Adult,2024,Oct
22995,Emma Martinez,63,Brazil,Basic,298.63,Horror,28-03-2024,Light,Senior,2024,Mar
22996,Michael Brown,19,USA,Premium,800.71,Documentary,21-12-2024,Heavy,Youth,2024,Dec
22997,Chris Jones,37,India,Standard,604.64,Horror,07-02-2025,Heavy,Adult,2025,Feb
22998,Chris Davis,49,France,Basic,464.78,Comedy,23-06-2024,Light,Senior,2024,Jun
22999,David Johnson,41,USA,Standard,865.28,Action,25-06-2024,Heavy,Adult,2024,Jun
23000,Alex Garcia,53,Mexico,Basic,446.71,Romance,17-09-2024,Light,Senior,2024,Sep
23001,Chris Davis,77,UK,Basic,654.16,Horror,17-10-2024,Heavy,Senior,2024,Oct
23002,Jane Brown,42,Germany,Premium,329.63,Horror,22-11-2024,Light,Adult,2024,Nov
23003,Chris Garcia,22,Mexico,Standard,658.95,Action,11-05-2024,Heavy,Youth,2024,May
23004,Michael Brown,71,Brazil,Premium,633.8,Romance,22-06-2024,Heavy,Senior,2024,Jun
23005,Sarah Brown,14,India,Standard,459.81,Drama,07-07-2024,Light,Youth,2024,Jul
23006,Michael Garcia,33,Japan,Premium,474.4,Sci-Fi,23-10-2024,Light,Adult,2024,Oct
23007,Sarah Jones,35,Brazil,Premium,400.78,Action,07-04-2024,Light,Adult,2024,Apr
23008,John Williams,51,France,Standard,325.12,Sci-Fi,05-03-2025,Light,Senior,2025,Mar
23009,Sarah Miller,22,Mexico,Standard,499.1,Comedy,07-04-2024,Light,Youth,2024,Apr
23010,John Davis,58,Germany,Standard,68.68,Horror,10-04-2024,Light,Senior,2024,Apr
23011,Michael Miller,41,USA,Standard,560.52,Documentary,04-10-2024,Heavy,Adult,2024,Oct
23012,John Smith,25,USA,Premium,46.75,Drama,01-03-2025,Light,Adult,2025,Mar
23013,Katie Brown,33,India,Standard,977.55,Drama,10-04-2024,Heavy,Adult,2024,Apr
23014,Sarah Johnson,60,Germany,Premium,647.77,Comedy,04-06-2024,Heavy,Senior,2024,Jun
23015,Chris Williams,40,UK,Standard,548.59,Sci-Fi,13-04-2024,Heavy,Adult,2024,Apr
23016,Jane Jones,22,Japan,Basic,828.49,Comedy,15-10-2024,Heavy,Youth,2024,Oct
23017,Michael Williams,44,Japan,Premium,984.04,Documentary,18-11-2024,Heavy,Adult,2024,Nov
23018,Emma Davis,56,Australia,Standard,720.82,Horror,04-02-2025,Heavy,Senior,2025,Feb
23019,Michael Garcia,20,Canada,Standard,832.55,Comedy,23-04-2024,Heavy,Youth,2024,Apr
23020,Katie Smith,32,Japan,Basic,137.24,Horror,25-08-2024,Light,Adult,2024,Aug
23021,Katie Smith,28,Australia,Standard,612.44,Horror,21-10-2024,Heavy,Adult,2024,Oct
23022,Alex Hernandez,28,UK,Standard,206.02,Horror,09-01-2025,Light,Adult,2025,Jan
23023,Alex Williams,14,Germany,Basic,45.13,Comedy,21-12-2024,Light,Youth,2024,Dec
23024,James Smith,13,Mexico,Premium,214.22,Action,01-08-2024,Light,Youth,2024,Aug
23025,Katie Davis,15,UK,Premium,248.31,Horror,03-05-2024,Light,Youth,2024,May
23026,Alex Smith,73,Australia,Premium,759.23,Documentary,29-08-2024,Heavy,Senior,2024,Aug
23027,James Miller,80,Germany,Standard,589.79,Horror,02-05-2024,Heavy,Senior,2024,May
23028,Emma Jones,80,Brazil,Basic,372.31,Romance,06-10-2024,Light,Senior,2024,Oct
23029,James Hernandez,57,Germany,Premium,814.23,Documentary,30-08-2024,Heavy,Senior,2024,Aug
23030,Sarah Johnson,15,India,Basic,366.92,Sci-Fi,20-02-2025,Light,Youth,2025,Feb
23031,James Jones,23,UK,Standard,784.79,Action,04-12-2024,Heavy,Youth,2024,Dec
23032,Sarah Martinez,75,India,Basic,913.38,Action,23-12-2024,Heavy,Senior,2024,Dec
23033,Jane Martinez,37,Mexico,Standard,680.81,Documentary,08-09-2024,Heavy,Adult,2024,Sep
23034,Katie Garcia,30,Brazil,Standard,883.77,Action,11-05-2024,Heavy,Adult,2024,May
23035,Sarah Miller,16,USA,Standard,958.45,Documentary,16-08-2024,Heavy,Youth,2024,Aug
23036,Chris Davis,64,Mexico,Basic,688.8,Documentary,04-12-2024,Heavy,Senior,2024,Dec
23037,James Brown,16,France,Basic,623.91,Romance,20-11-2024,Heavy,Youth,2024,Nov
23038,Katie Hernandez,70,Canada,Basic,801.88,Drama,24-02-2025,Heavy,Senior,2025,Feb
23039,Alex Smith,71,USA,Premium,684.32,Action,30-03-2024,Heavy,Senior,2024,Mar
23040,John Jones,61,Mexico,Basic,549.22,Romance,25-11-2024,Heavy,Senior,2024,Nov
23041,Michael Davis,27,UK,Basic,32.67,Sci-Fi,16-11-2024,Light,Adult,2024,Nov
23042,Katie Hernandez,24,Canada,Basic,286.48,Romance,14-06-2024,Light,Youth,2024,Jun
23043,Michael Williams,73,India,Standard,300.82,Comedy,19-01-2025,Light,Senior,2025,Jan
23044,John Smith,50,Mexico,Basic,129.97,Sci-Fi,14-06-2024,Light,Senior,2024,Jun
23045,David Jones,39,Brazil,Basic,324.39,Romance,04-08-2024,Light,Adult,2024,Aug
23046,David Miller,33,Japan,Standard,393.31,Documentary,19-10-2024,Light,Adult,2024,Oct
23047,Michael Williams,74,USA,Basic,43.82,Horror,15-09-2024,Light,Senior,2024,Sep
23048,Alex Smith,38,Mexico,Basic,927.31,Sci-Fi,26-02-2025,Heavy,Adult,2025,Feb
23049,Chris Davis,72,Japan,Premium,524.31,Documentary,29-01-2025,Heavy,Senior,2025,Jan
23050,Chris Smith,58,USA,Standard,372.35,Action,20-11-2024,Light,Senior,2024,Nov
23051,John Martinez,59,Canada,Basic,665.95,Horror,24-02-2025,Heavy,Senior,2025,Feb
23052,James Garcia,51,Brazil,Basic,829.17,Comedy,13-04-2024,Heavy,Senior,2024,Apr
23053,James Jones,21,Japan,Standard,798.99,Sci-Fi,07-10-2024,Heavy,Youth,2024,Oct
23054,Katie Smith,65,Brazil,Basic,158.96,Drama,29-06-2024,Light,Senior,2024,Jun
23055,David Williams,77,Germany,Basic,657.4,Comedy,15-08-2024,Heavy,Senior,2024,Aug
23056,James Hernandez,71,Japan,Standard,596.72,Drama,12-04-2024,Heavy,Senior,2024,Apr
23057,David Jones,58,Canada,Premium,700.83,Documentary,02-06-2024,Heavy,Senior,2024,Jun
23058,Katie Jones,13,Brazil,Premium,418.46,Documentary,19-11-2024,Light,Youth,2024,Nov
23059,James Davis,18,USA,Basic,50.03,Horror,12-06-2024,Light,Youth,2024,Jun
23060,Katie Miller,35,France,Basic,778.96,Documentary,02-09-2024,Heavy,Adult,2024,Sep
23061,David Martinez,72,France,Premium,935.61,Comedy,23-12-2024,Heavy,Senior,2024,Dec
23062,Michael Miller,35,Germany,Basic,377.06,Romance,30-07-2024,Light,Adult,2024,Jul
23063,Alex Miller,29,UK,Standard,593.1,Comedy,30-03-2024,Heavy,Adult,2024,Mar
23064,Alex Garcia,35,Japan,Standard,331.76,Sci-Fi,11-12-2024,Light,Adult,2024,Dec
23065,Sarah Davis,77,Germany,Premium,838.23,Comedy,25-11-2024,Heavy,Senior,2024,Nov
23066,Chris Johnson,72,Germany,Premium,61.51,Action,09-02-2025,Light,Senior,2025,Feb
23067,John Hernandez,79,Brazil,Standard,52.75,Drama,13-01-2025,Light,Senior,2025,Jan
23068,John Miller,60,UK,Basic,119.15,Horror,09-09-2024,Light,Senior,2024,Sep
23069,Alex Jones,72,Japan,Premium,373.41,Documentary,27-01-2025,Light,Senior,2025,Jan
23070,Jane Martinez,48,Brazil,Premium,324.8,Sci-Fi,14-06-2024,Light,Senior,2024,Jun
23071,Chris Miller,39,Germany,Premium,623.38,Horror,10-09-2024,Heavy,Adult,2024,Sep
23072,Chris Garcia,38,India,Standard,782.51,Sci-Fi,08-01-2025,Heavy,Adult,2025,Jan
23073,Chris Johnson,67,India,Premium,111.02,Romance,30-07-2024,Light,Senior,2024,Jul
23074,Michael Garcia,75,Mexico,Premium,439.2,Romance,22-02-2025,Light,Senior,2025,Feb
23075,Alex Davis,72,UK,Standard,901.86,Documentary,08-02-2025,Heavy,Senior,2025,Feb
23076,Michael Davis,75,France,Premium,294.66,Drama,06-12-2024,Light,Senior,2024,Dec
23077,David Williams,24,India,Standard,803.89,Romance,13-02-2025,Heavy,Youth,2025,Feb
23078,Michael Jones,18,Germany,Basic,606.64,Sci-Fi,14-06-2024,Heavy,Youth,2024,Jun
23079,David Jones,42,India,Basic,140.82,Action,14-01-2025,Light,Adult,2025,Jan
23080,Alex Brown,63,Brazil,Basic,43.69,Action,05-07-2024,Light,Senior,2024,Jul
23081,Chris Martinez,18,Canada,Standard,271.88,Horror,11-08-2024,Light,Youth,2024,Aug
23082,Emma Garcia,67,Australia,Basic,812.02,Comedy,16-03-2024,Heavy,Senior,2024,Mar
23083,James Brown,17,Mexico,Premium,523.89,Horror,11-09-2024,Heavy,Youth,2024,Sep
23084,Emma Johnson,49,UK,Basic,17.31,Comedy,18-11-2024,Light,Senior,2024,Nov
23085,James Williams,80,Canada,Premium,158.71,Romance,21-07-2024,Light,Senior,2024,Jul
23086,James Smith,75,Australia,Premium,669.34,Horror,17-08-2024,Heavy,Senior,2024,Aug
23087,Jane Hernandez,14,Canada,Basic,192.76,Drama,10-09-2024,Light,Youth,2024,Sep
23088,Sarah Martinez,59,Canada,Standard,309.31,Horror,09-05-2024,Light,Senior,2024,May
23089,Chris Jones,15,Brazil,Basic,698.15,Action,05-05-2024,Heavy,Youth,2024,May
23090,David Brown,14,USA,Premium,8.96,Comedy,03-05-2024,Light,Youth,2024,May
23091,David Miller,65,Australia,Premium,527.19,Horror,15-11-2024,Heavy,Senior,2024,Nov
23092,Chris Smith,38,Japan,Standard,86.86,Romance,24-06-2024,Light,Adult,2024,Jun
23093,Katie Hernandez,39,France,Standard,139.35,Comedy,08-02-2025,Light,Adult,2025,Feb
23094,Katie Johnson,48,Germany,Basic,218.89,Horror,15-06-2024,Light,Senior,2024,Jun
23095,Chris Jones,47,Japan,Basic,368.14,Documentary,14-02-2025,Light,Senior,2025,Feb
23096,Chris Brown,27,USA,Standard,249.44,Sci-Fi,06-03-2025,Light,Adult,2025,Mar
23097,Sarah Davis,62,Canada,Premium,590.25,Sci-Fi,20-05-2024,Heavy,Senior,2024,May
23098,Jane Williams,18,Brazil,Premium,779.11,Documentary,29-09-2024,Heavy,Youth,2024,Sep
23099,Michael Jones,42,Canada,Premium,405.29,Comedy,15-04-2024,Light,Adult,2024,Apr
23100,Alex Martinez,48,France,Premium,497.65,Horror,16-10-2024,Light,Senior,2024,Oct
23101,Sarah Jones,22,India,Standard,481.74,Romance,06-08-2024,Light,Youth,2024,Aug
23102,James Martinez,18,Australia,Premium,107.98,Sci-Fi,12-10-2024,Light,Youth,2024,Oct
23103,David Smith,30,Australia,Premium,178.43,Horror,22-12-2024,Light,Adult,2024,Dec
23104,John Johnson,58,Australia,Standard,925.6,Action,01-10-2024,Heavy,Senior,2024,Oct
23105,Alex Davis,42,USA,Premium,940.11,Documentary,18-01-2025,Heavy,Adult,2025,Jan
23106,David Davis,42,Germany,Premium,553.65,Romance,05-01-2025,Heavy,Adult,2025,Jan
23107,John Smith,49,Germany,Premium,318.74,Comedy,16-09-2024,Light,Senior,2024,Sep
23108,David Davis,33,Mexico,Standard,115.14,Sci-Fi,09-02-2025,Light,Adult,2025,Feb
23109,Sarah Brown,66,Japan,Premium,240.88,Drama,01-10-2024,Light,Senior,2024,Oct
23110,Chris Hernandez,20,France,Basic,738.17,Romance,26-01-2025,Heavy,Youth,2025,Jan
23111,Katie Smith,45,Germany,Basic,893.3,Documentary,21-11-2024,Heavy,Adult,2024,Nov
23112,John Williams,75,India,Basic,778.46,Comedy,24-03-2024,Heavy,Senior,2024,Mar
23113,Katie Garcia,65,India,Basic,18.76,Romance,25-03-2024,Light,Senior,2024,Mar
23114,David Williams,50,UK,Basic,273.94,Action,10-06-2024,Light,Senior,2024,Jun
23115,Michael Jones,78,Australia,Standard,399.09,Drama,13-11-2024,Light,Senior,2024,Nov
23116,David Johnson,69,Mexico,Premium,655.46,Comedy,01-05-2024,Heavy,Senior,2024,May
23117,Emma Martinez,29,Australia,Standard,462.32,Romance,19-05-2024,Light,Adult,2024,May
23118,David Smith,58,Australia,Standard,867.86,Sci-Fi,14-05-2024,Heavy,Senior,2024,May
23119,David Brown,43,Germany,Basic,978.65,Documentary,30-12-2024,Heavy,Adult,2024,Dec
23120,Katie Martinez,50,Mexico,Basic,124.43,Drama,21-01-2025,Light,Senior,2025,Jan
23121,David Johnson,57,Japan,Basic,755.37,Sci-Fi,16-11-2024,Heavy,Senior,2024,Nov
23122,Emma Smith,14,UK,Premium,30.71,Comedy,08-07-2024,Light,Youth,2024,Jul
23123,James Martinez,54,Japan,Premium,213.54,Sci-Fi,23-04-2024,Light,Senior,2024,Apr
23124,Katie Davis,38,Germany,Premium,210.76,Romance,22-12-2024,Light,Adult,2024,Dec
23125,James Hernandez,29,UK,Premium,388.85,Horror,30-01-2025,Light,Adult,2025,Jan
23126,Emma Hernandez,36,France,Standard,693.14,Horror,25-12-2024,Heavy,Adult,2024,Dec
23127,Jane Martinez,51,Mexico,Basic,877.88,Action,20-03-2024,Heavy,Senior,2024,Mar
23128,Emma Hernandez,58,Brazil,Standard,933.15,Sci-Fi,19-12-2024,Heavy,Senior,2024,Dec
23129,James Hernandez,19,Japan,Premium,930.07,Action,21-02-2025,Heavy,Youth,2025,Feb
23130,Alex Williams,64,France,Premium,49.39,Comedy,17-06-2024,Light,Senior,2024,Jun
23131,Sarah Jones,35,Canada,Basic,430.86,Drama,07-04-2024,Light,Adult,2024,Apr
23132,Alex Smith,29,Brazil,Premium,942.46,Comedy,26-12-2024,Heavy,Adult,2024,Dec
23133,Chris Miller,57,Canada,Basic,292.36,Comedy,09-10-2024,Light,Senior,2024,Oct
23134,Chris Smith,49,India,Premium,247.05,Sci-Fi,05-11-2024,Light,Senior,2024,Nov
23135,Katie Martinez,57,Australia,Premium,127.35,Documentary,18-08-2024,Light,Senior,2024,Aug
23136,Alex Williams,77,Brazil,Standard,901.85,Documentary,21-10-2024,Heavy,Senior,2024,Oct
23137,Emma Davis,23,Australia,Basic,114.15,Action,20-03-2024,Light,Youth,2024,Mar
23138,David Smith,79,Mexico,Standard,941.33,Action,06-11-2024,Heavy,Senior,2024,Nov
23139,John Martinez,44,Japan,Standard,77.66,Romance,18-11-2024,Light,Adult,2024,Nov
23140,James Hernandez,71,Brazil,Standard,354.35,Comedy,16-10-2024,Light,Senior,2024,Oct
23141,Katie Smith,38,Australia,Premium,749.96,Romance,12-10-2024,Heavy,Adult,2024,Oct
23142,John Martinez,27,Australia,Premium,779.94,Comedy,08-09-2024,Heavy,Adult,2024,Sep
23143,Sarah Johnson,20,Japan,Premium,416.2,Horror,26-10-2024,Light,Youth,2024,Oct
23144,Jane Johnson,80,UK,Basic,689.34,Horror,13-12-2024,Heavy,Senior,2024,Dec
23145,John Brown,56,Mexico,Basic,867.94,Romance,12-11-2024,Heavy,Senior,2024,Nov
23146,James Johnson,61,Mexico,Basic,208.32,Documentary,24-07-2024,Light,Senior,2024,Jul
23147,Chris Jones,53,India,Standard,686.06,Horror,16-11-2024,Heavy,Senior,2024,Nov
23148,Jane Garcia,21,Australia,Premium,224.79,Comedy,20-08-2024,Light,Youth,2024,Aug
23149,David Smith,68,Canada,Premium,278.1,Comedy,26-03-2024,Light,Senior,2024,Mar
23150,Sarah Jones,52,Mexico,Basic,318.66,Sci-Fi,12-12-2024,Light,Senior,2024,Dec
23151,Alex Martinez,52,France,Basic,825.48,Documentary,07-04-2024,Heavy,Senior,2024,Apr
23152,Jane Smith,78,Germany,Standard,995.15,Documentary,21-08-2024,Heavy,Senior,2024,Aug
23153,John Smith,59,Mexico,Basic,26.81,Comedy,19-08-2024,Light,Senior,2024,Aug
23154,Jane Williams,77,India,Premium,987.71,Horror,16-01-2025,Heavy,Senior,2025,Jan
23155,John Johnson,50,USA,Basic,334.79,Drama,10-10-2024,Light,Senior,2024,Oct
23156,Emma Johnson,36,India,Standard,966.37,Action,07-07-2024,Heavy,Adult,2024,Jul
23157,Michael Miller,24,Canada,Standard,693.71,Horror,19-04-2024,Heavy,Youth,2024,Apr
23158,Chris Hernandez,34,Brazil,Basic,782.33,Romance,05-08-2024,Heavy,Adult,2024,Aug
23159,James Miller,65,Brazil,Standard,453.43,Romance,29-03-2024,Light,Senior,2024,Mar
23160,David Miller,26,Germany,Basic,953.9,Romance,02-07-2024,Heavy,Adult,2024,Jul
23161,Emma Martinez,32,Canada,Standard,611.03,Drama,08-06-2024,Heavy,Adult,2024,Jun
23162,Sarah Garcia,48,Brazil,Premium,693.88,Romance,26-05-2024,Heavy,Senior,2024,May
23163,Emma Miller,80,Japan,Basic,45.47,Romance,13-09-2024,Light,Senior,2024,Sep
23164,Alex Jones,17,USA,Standard,813.38,Comedy,26-01-2025,Heavy,Youth,2025,Jan
23165,Chris Davis,38,USA,Premium,606.93,Documentary,30-10-2024,Heavy,Adult,2024,Oct
23166,Katie Hernandez,72,France,Premium,914.07,Drama,09-03-2024,Heavy,Senior,2024,Mar
23167,Alex Hernandez,19,Japan,Standard,425.9,Comedy,24-11-2024,Light,Youth,2024,Nov
23168,James Martinez,61,France,Premium,934.23,Comedy,23-09-2024,Heavy,Senior,2024,Sep
23169,James Martinez,51,USA,Premium,821.66,Horror,07-08-2024,Heavy,Senior,2024,Aug
23170,Michael Garcia,66,UK,Premium,855.33,Romance,19-11-2024,Heavy,Senior,2024,Nov
23171,Emma Martinez,18,Canada,Premium,309.6,Action,03-10-2024,Light,Youth,2024,Oct
23172,Sarah Smith,58,Germany,Basic,885.52,Documentary,31-08-2024,Heavy,Senior,2024,Aug
23173,Emma Martinez,32,France,Premium,972.39,Horror,29-12-2024,Heavy,Adult,2024,Dec
23174,James Martinez,45,UK,Premium,877.1,Comedy,30-07-2024,Heavy,Adult,2024,Jul
23175,Alex Garcia,42,France,Basic,932.6,Horror,04-04-2024,Heavy,Adult,2024,Apr
23176,Katie Hernandez,47,France,Basic,411.29,Documentary,29-07-2024,Light,Senior,2024,Jul
23177,Alex Miller,55,Brazil,Premium,822.39,Documentary,22-09-2024,Heavy,Senior,2024,Sep
23178,James Brown,79,Japan,Premium,820.26,Romance,15-03-2024,Heavy,Senior,2024,Mar
23179,John Hernandez,67,UK,Standard,161.9,Documentary,09-05-2024,Light,Senior,2024,May
23180,David Williams,13,Germany,Premium,452.42,Sci-Fi,29-11-2024,Light,Youth,2024,Nov
23181,Emma Miller,69,Canada,Premium,351.29,Sci-Fi,09-04-2024,Light,Senior,2024,Apr
23182,David Johnson,25,Australia,Standard,63.96,Documentary,30-08-2024,Light,Adult,2024,Aug
23183,Emma Martinez,68,USA,Standard,157.04,Comedy,29-12-2024,Light,Senior,2024,Dec
23184,Alex Martinez,44,USA,Standard,509.86,Horror,16-04-2024,Heavy,Adult,2024,Apr
23185,Chris Johnson,37,UK,Premium,27.75,Action,25-07-2024,Light,Adult,2024,Jul
23186,Emma Miller,27,UK,Standard,66.75,Sci-Fi,09-07-2024,Light,Adult,2024,Jul
23187,Emma Smith,36,Brazil,Basic,310.63,Horror,16-06-2024,Light,Adult,2024,Jun
23188,Alex Miller,23,Mexico,Basic,784.53,Documentary,24-02-2025,Heavy,Youth,2025,Feb
23189,Chris Hernandez,13,USA,Basic,984.34,Comedy,04-09-2024,Heavy,Youth,2024,Sep
23190,John Johnson,64,UK,Standard,395.57,Horror,11-11-2024,Light,Senior,2024,Nov
23191,Alex Miller,73,UK,Standard,246.19,Comedy,09-02-2025,Light,Senior,2025,Feb
23192,Alex Martinez,80,Brazil,Standard,463.56,Drama,08-12-2024,Light,Senior,2024,Dec
23193,Alex Jones,75,UK,Premium,536.62,Horror,29-12-2024,Heavy,Senior,2024,Dec
23194,Jane Smith,41,Mexico,Standard,114.44,Sci-Fi,29-01-2025,Light,Adult,2025,Jan
23195,Sarah Smith,43,India,Standard,74.85,Drama,10-02-2025,Light,Adult,2025,Feb
23196,David Hernandez,80,Australia,Standard,947.42,Documentary,28-05-2024,Heavy,Senior,2024,May
23197,Katie Garcia,32,USA,Premium,679.21,Drama,08-08-2024,Heavy,Adult,2024,Aug
23198,John Williams,50,USA,Standard,757.33,Action,06-02-2025,Heavy,Senior,2025,Feb
23199,David Williams,15,India,Basic,947.68,Comedy,25-11-2024,Heavy,Youth,2024,Nov
